producto,fecha,CostesModelo,CostesEmpresa,Coste_Total_XGB,Coste_Total_STCK2,Coste_Total_XGB2
20,2020-01-15,217.0,1029.0,264.0,256.0,232.0
20,2020-01-16,131.0,850.0,143.0,152.0,172.0
20,2020-01-17,249.0,1183.0,280.0,276.0,297.0
20,2020-01-20,285.0,1755.0,250.0,260.0,348.0
20,2020-01-21,188.0,934.0,247.0,227.0,257.0
20,2020-01-22,194.0,1558.0,206.0,211.0,217.0
20,2020-01-23,140.0,1413.0,124.0,138.0,135.0
20,2020-01-24,239.0,2039.0,257.0,250.0,314.0
20,2020-01-25,5.0,172.0,8.0,15.0,2.0
20,2020-01-27,187.0,729.0,195.0,204.0,196.0
20,2020-01-28,136.0,509.0,142.0,128.0,124.0
20,2020-01-29,226.0,814.0,231.0,236.0,209.0
21,2019-11-15,233.0,1851.0,232.0,234.0,261.0
21,2019-11-16,198.0,1528.0,191.0,199.0,205.0
21,2019-11-18,177.0,1503.0,166.0,177.0,146.0
21,2019-11-19,185.0,1583.0,181.0,179.0,226.0
21,2019-11-20,210.0,1868.0,216.0,216.0,212.0
21,2019-11-21,213.0,2212.0,215.0,206.0,219.0
21,2019-11-22,229.0,2960.0,236.0,232.0,239.0
21,2019-11-23,186.0,2060.0,179.0,188.0,181.0
21,2019-11-25,172.0,1531.0,179.0,172.0,184.0
21,2019-11-26,159.0,1263.0,148.0,148.0,184.0
21,2019-11-27,216.0,1820.0,217.0,216.0,226.0
21,2019-11-28,202.0,1804.0,201.0,206.0,236.0
21,2019-11-29,235.0,2560.0,240.0,241.0,243.0
21,2019-11-30,189.0,1393.0,191.0,190.0,191.0
21,2019-12-02,173.0,1533.0,183.0,175.0,191.0
21,2019-12-03,286.0,1481.0,313.0,304.0,281.0
21,2019-12-04,308.0,2137.0,340.0,332.0,306.0
21,2019-12-05,241.0,1799.0,267.0,244.0,297.0
21,2019-12-07,218.0,775.0,215.0,221.0,232.0
21,2019-12-09,153.0,714.0,155.0,163.0,153.0
21,2019-12-10,186.0,454.0,185.0,191.0,227.0
21,2019-12-11,217.0,939.0,231.0,240.0,236.0
21,2019-12-12,207.0,549.0,213.0,226.0,223.0
21,2019-12-13,227.0,1008.0,228.0,229.0,241.0
21,2019-12-14,206.0,810.0,206.0,204.0,281.0
21,2019-12-16,146.0,992.0,157.0,159.0,157.0
21,2019-12-17,152.0,1227.0,163.0,157.0,172.0
21,2019-12-18,224.0,1636.0,222.0,222.0,236.0
21,2019-12-19,215.0,1877.0,215.0,211.0,218.0
21,2019-12-20,233.0,2147.0,223.0,219.0,226.0
21,2019-12-21,161.0,1335.0,176.0,178.0,169.0
21,2019-12-23,147.0,928.0,154.0,150.0,154.0
21,2019-12-24,155.0,712.0,169.0,161.0,182.0
21,2019-12-26,185.0,1244.0,205.0,198.0,190.0
21,2019-12-27,187.0,1730.0,203.0,202.0,189.0
21,2019-12-28,212.0,1281.0,200.0,203.0,194.0
21,2019-12-30,157.0,891.0,160.0,144.0,192.0
21,2019-12-31,212.0,1556.0,222.0,224.0,190.0
21,2020-01-02,220.0,1435.0,232.0,228.0,245.0
21,2020-01-03,238.0,1617.0,236.0,228.0,240.0
21,2020-01-04,192.0,1595.0,198.0,194.0,187.0
21,2020-01-07,174.0,736.0,177.0,174.0,181.0
21,2020-01-08,302.0,874.0,360.0,359.0,337.0
21,2020-01-09,316.0,812.0,359.0,343.0,341.0
21,2020-01-10,300.0,917.0,310.0,295.0,302.0
21,2020-01-11,209.0,1272.0,202.0,205.0,222.0
21,2020-01-13,166.0,916.0,145.0,174.0,154.0
21,2020-01-14,153.0,710.0,161.0,161.0,139.0
21,2020-01-15,188.0,1022.0,236.0,240.0,284.0
21,2020-01-16,250.0,956.0,225.0,243.0,267.0
21,2020-01-17,267.0,984.0,274.0,264.0,269.0
21,2020-01-18,183.0,1339.0,192.0,189.0,180.0
21,2020-01-20,148.0,1145.0,149.0,149.0,187.0
21,2020-01-21,171.0,987.0,167.0,165.0,186.0
21,2020-01-22,204.0,1004.0,219.0,216.0,244.0
21,2020-01-23,224.0,1734.0,227.0,230.0,230.0
21,2020-01-24,237.0,2166.0,247.0,237.0,257.0
21,2020-01-25,180.0,1033.0,172.0,168.0,247.0
21,2020-01-27,144.0,404.0,145.0,151.0,150.0
21,2020-01-28,162.0,671.0,163.0,169.0,163.0
21,2020-01-29,200.0,916.0,212.0,210.0,211.0
23,2019-11-15,234.0,1319.0,206.0,213.0,213.0
23,2019-11-18,187.0,1589.0,170.0,178.0,157.0
23,2019-11-19,116.0,898.0,130.0,132.0,149.0
23,2019-11-20,161.0,1672.0,192.0,184.0,195.0
23,2019-11-21,99.0,1503.0,123.0,122.0,98.0
23,2019-11-22,211.0,2152.0,208.0,206.0,184.0
23,2019-11-25,265.0,1806.0,253.0,255.0,250.0
23,2019-11-26,140.0,843.0,133.0,133.0,145.0
23,2019-11-27,264.0,1845.0,267.0,270.0,274.0
23,2019-11-28,128.0,1487.0,141.0,141.0,147.0
23,2019-11-29,337.0,2230.0,345.0,353.0,301.0
23,2019-12-02,210.0,1876.0,260.0,258.0,235.0
23,2019-12-03,160.0,1039.0,151.0,157.0,182.0
23,2019-12-04,307.0,2203.0,286.0,288.0,275.0
23,2019-12-05,288.0,1436.0,270.0,264.0,264.0
23,2019-12-06,190.0,1721.0,230.0,218.0,238.0
23,2019-12-09,152.0,797.0,169.0,179.0,195.0
23,2019-12-10,127.0,255.0,149.0,145.0,142.0
23,2019-12-11,202.0,785.0,189.0,185.0,183.0
23,2019-12-12,133.0,390.0,123.0,131.0,125.0
23,2019-12-13,270.0,766.0,231.0,243.0,268.0
23,2019-12-16,186.0,1014.0,185.0,194.0,181.0
23,2019-12-17,116.0,750.0,163.0,152.0,90.0
23,2019-12-18,171.0,1356.0,207.0,197.0,194.0
23,2019-12-19,132.0,1280.0,136.0,140.0,99.0
23,2019-12-20,210.0,1650.0,199.0,200.0,189.0
23,2019-12-21,6.0,4.0,6.0,5.0,3.0
23,2019-12-23,235.0,1057.0,199.0,206.0,214.0
23,2019-12-24,125.0,388.0,134.0,130.0,108.0
23,2019-12-26,127.0,848.0,116.0,121.0,79.0
23,2019-12-27,202.0,1123.0,188.0,198.0,180.0
23,2019-12-30,185.0,1074.0,223.0,209.0,171.0
23,2019-12-31,87.0,870.0,125.0,112.0,123.0
23,2020-01-01,118.0,1716.0,169.0,150.0,192.0
23,2020-01-02,146.0,973.0,145.0,138.0,174.0
23,2020-01-03,243.0,1432.0,252.0,249.0,246.0
23,2020-01-04,113.0,128.0,91.0,94.0,94.0
23,2020-01-07,292.0,537.0,304.0,305.0,340.0
23,2020-01-08,441.0,764.0,501.0,508.0,475.0
23,2020-01-09,493.0,415.0,526.0,529.0,474.0
23,2020-01-10,506.0,838.0,476.0,490.0,520.0
23,2020-01-11,127.0,22.0,41.0,30.0,16.0
23,2020-01-13,621.0,1104.0,717.0,742.0,753.0
23,2020-01-14,537.0,367.0,438.0,482.0,445.0
23,2020-01-15,800.0,680.0,779.0,800.0,773.0
23,2020-01-16,648.0,424.0,557.0,588.0,583.0
23,2020-01-17,313.0,851.0,330.0,356.0,398.0
23,2020-01-20,188.0,1370.0,279.0,248.0,249.0
23,2020-01-21,299.0,642.0,249.0,221.0,225.0
23,2020-01-22,329.0,889.0,318.0,294.0,302.0
23,2020-01-23,318.0,972.0,347.0,305.0,355.0
23,2020-01-24,265.0,1515.0,280.0,245.0,238.0
23,2020-01-27,307.0,415.0,274.0,311.0,328.0
23,2020-01-28,228.0,440.0,235.0,211.0,166.0
23,2020-01-29,274.0,947.0,303.0,270.0,251.0
24,2019-11-15,404.0,2397.0,414.0,384.0,387.0
24,2019-11-16,155.0,2020.0,210.0,190.0,212.0
24,2019-11-18,373.0,3277.0,367.0,399.0,377.0
24,2019-11-19,237.0,2166.0,277.0,273.0,217.0
24,2019-11-20,384.0,3428.0,374.0,405.0,366.0
24,2019-11-21,319.0,3949.0,308.0,325.0,295.0
24,2019-11-22,283.0,2826.0,305.0,288.0,298.0
24,2019-11-23,136.0,1952.0,148.0,136.0,149.0
24,2019-11-25,265.0,2502.0,276.0,296.0,278.0
24,2019-11-26,194.0,1344.0,192.0,188.0,235.0
24,2019-11-27,287.0,2464.0,291.0,279.0,288.0
24,2019-11-28,217.0,2428.0,243.0,233.0,217.0
24,2019-11-29,281.0,2381.0,270.0,294.0,279.0
24,2019-11-30,139.0,1303.0,155.0,142.0,132.0
24,2019-12-02,282.0,2409.0,291.0,272.0,293.0
24,2019-12-03,315.0,1514.0,326.0,318.0,352.0
24,2019-12-04,413.0,2980.0,441.0,416.0,453.0
24,2019-12-05,363.0,2370.0,347.0,337.0,340.0
24,2019-12-06,317.0,1826.0,324.0,312.0,386.0
24,2019-12-07,256.0,912.0,209.0,191.0,217.0
24,2019-12-09,301.0,1574.0,348.0,361.0,362.0
24,2019-12-10,307.0,724.0,313.0,314.0,309.0
24,2019-12-11,444.0,1714.0,460.0,432.0,407.0
24,2019-12-12,316.0,890.0,337.0,314.0,325.0
24,2019-12-13,415.0,1257.0,510.0,501.0,493.0
24,2019-12-14,153.0,889.0,204.0,182.0,154.0
24,2019-12-16,438.0,2093.0,466.0,455.0,466.0
24,2019-12-17,269.0,2092.0,267.0,265.0,251.0
24,2019-12-18,393.0,3007.0,380.0,413.0,357.0
24,2019-12-19,304.0,3026.0,306.0,321.0,307.0
24,2019-12-20,399.0,2630.0,399.0,388.0,418.0
24,2019-12-21,167.0,1519.0,182.0,161.0,158.0
24,2019-12-23,284.0,2135.0,315.0,321.0,321.0
24,2019-12-24,263.0,1157.0,283.0,271.0,268.0
24,2019-12-26,263.0,1613.0,260.0,270.0,250.0
24,2019-12-27,319.0,1713.0,320.0,320.0,328.0
24,2019-12-28,139.0,1251.0,157.0,143.0,148.0
24,2019-12-30,271.0,1582.0,295.0,287.0,325.0
24,2019-12-31,426.0,2069.0,463.0,463.0,553.0
24,2020-01-02,381.0,1991.0,423.0,402.0,418.0
24,2020-01-03,467.0,1641.0,467.0,441.0,488.0
24,2020-01-04,249.0,1303.0,195.0,208.0,196.0
24,2020-01-07,282.0,944.0,310.0,299.0,355.0
24,2020-01-08,495.0,1314.0,527.0,491.0,543.0
24,2020-01-09,493.0,1074.0,518.0,498.0,523.0
24,2020-01-10,470.0,884.0,483.0,443.0,511.0
24,2020-01-11,176.0,1228.0,171.0,172.0,169.0
24,2020-01-13,489.0,1631.0,547.0,516.0,530.0
24,2020-01-14,286.0,942.0,277.0,304.0,252.0
24,2020-01-15,328.0,1384.0,309.0,344.0,293.0
24,2020-01-16,274.0,1296.0,362.0,387.0,359.0
24,2020-01-17,239.0,709.0,240.0,263.0,251.0
24,2020-01-18,99.0,1019.0,135.0,120.0,151.0
24,2020-01-20,327.0,1744.0,297.0,282.0,297.0
24,2020-01-21,223.0,1072.0,209.0,218.0,206.0
24,2020-01-22,250.0,1134.0,246.0,259.0,246.0
24,2020-01-23,240.0,1664.0,229.0,243.0,331.0
24,2020-01-24,290.0,1719.0,261.0,283.0,248.0
24,2020-01-25,131.0,894.0,138.0,122.0,110.0
24,2020-01-27,217.0,582.0,235.0,254.0,229.0
24,2020-01-28,187.0,724.0,172.0,165.0,155.0
24,2020-01-29,225.0,1072.0,215.0,220.0,252.0
26,2019-11-15,122.0,517.0,115.0,117.0,116.0
26,2019-11-16,39.0,372.0,43.0,41.0,53.0
26,2019-11-18,130.0,993.0,124.0,122.0,123.0
26,2019-11-19,79.0,827.0,91.0,92.0,96.0
26,2019-11-20,86.0,842.0,92.0,92.0,96.0
26,2019-11-21,99.0,1265.0,94.0,92.0,93.0
26,2019-11-22,142.0,859.0,137.0,142.0,173.0
26,2019-11-23,97.0,525.0,85.0,86.0,113.0
26,2019-11-25,200.0,1000.0,196.0,191.0,191.0
26,2019-11-26,108.0,677.0,96.0,97.0,109.0
26,2019-11-27,126.0,854.0,110.0,111.0,111.0
26,2019-11-28,126.0,1047.0,113.0,113.0,135.0
26,2019-11-29,118.0,784.0,116.0,109.0,118.0
26,2019-11-30,27.0,455.0,36.0,34.0,38.0
26,2019-12-02,113.0,994.0,125.0,126.0,130.0
26,2019-12-03,89.0,801.0,87.0,90.0,104.0
26,2019-12-04,112.0,975.0,113.0,112.0,126.0
26,2019-12-05,123.0,1011.0,129.0,127.0,121.0
26,2019-12-07,61.0,275.0,54.0,54.0,57.0
26,2019-12-09,115.0,664.0,104.0,105.0,143.0
26,2019-12-10,186.0,484.0,188.0,188.0,160.0
26,2019-12-11,128.0,558.0,121.0,121.0,154.0
26,2019-12-12,169.0,326.0,156.0,156.0,177.0
26,2019-12-13,178.0,373.0,170.0,175.0,184.0
26,2019-12-14,34.0,305.0,49.0,44.0,47.0
26,2019-12-16,154.0,886.0,154.0,157.0,146.0
26,2019-12-17,133.0,923.0,147.0,146.0,163.0
26,2019-12-18,152.0,1181.0,160.0,156.0,172.0
26,2019-12-19,147.0,1208.0,162.0,162.0,175.0
26,2019-12-20,176.0,595.0,178.0,178.0,146.0
26,2019-12-21,44.0,354.0,39.0,41.0,73.0
26,2019-12-23,118.0,530.0,116.0,115.0,118.0
26,2019-12-24,119.0,569.0,113.0,109.0,117.0
26,2019-12-26,187.0,819.0,178.0,177.0,190.0
26,2019-12-27,182.0,456.0,169.0,172.0,167.0
26,2019-12-28,50.0,423.0,37.0,37.0,37.0
26,2019-12-30,152.0,915.0,151.0,155.0,184.0
26,2019-12-31,121.0,1048.0,118.0,115.0,114.0
26,2020-01-01,67.0,1078.0,102.0,85.0,122.0
26,2020-01-02,188.0,1169.0,210.0,206.0,206.0
26,2020-01-03,221.0,763.0,188.0,179.0,179.0
26,2020-01-04,29.0,516.0,28.0,28.0,29.0
26,2020-01-07,113.0,503.0,129.0,125.0,138.0
26,2020-01-08,128.0,416.0,135.0,132.0,148.0
26,2020-01-09,188.0,580.0,130.0,132.0,126.0
26,2020-01-10,156.0,188.0,164.0,169.0,155.0
26,2020-01-11,26.0,465.0,28.0,28.0,25.0
26,2020-01-13,134.0,469.0,118.0,117.0,151.0
26,2020-01-14,100.0,378.0,100.0,106.0,138.0
26,2020-01-15,100.0,280.0,100.0,101.0,107.0
26,2020-01-16,117.0,634.0,130.0,125.0,117.0
26,2020-01-17,130.0,307.0,128.0,125.0,168.0
26,2020-01-18,62.0,508.0,55.0,56.0,54.0
26,2020-01-20,144.0,1107.0,155.0,152.0,163.0
26,2020-01-21,105.0,747.0,127.0,123.0,166.0
26,2020-01-22,162.0,856.0,172.0,188.0,137.0
26,2020-01-23,126.0,1226.0,146.0,142.0,127.0
26,2020-01-24,183.0,679.0,179.0,185.0,238.0
26,2020-01-25,54.0,386.0,40.0,41.0,40.0
26,2020-01-27,217.0,528.0,215.0,217.0,202.0
26,2020-01-28,301.0,418.0,292.0,301.0,277.0
26,2020-01-29,105.0,544.0,138.0,137.0,152.0
30,2019-11-15,100.0,1161.0,101.0,104.0,119.0
30,2019-11-16,55.0,233.0,84.0,81.0,76.0
30,2019-11-18,81.0,691.0,75.0,81.0,117.0
30,2019-11-19,78.0,625.0,71.0,80.0,104.0
30,2019-11-20,82.0,662.0,84.0,91.0,81.0
30,2019-11-21,126.0,1152.0,127.0,107.0,139.0
30,2019-11-22,85.0,1916.0,82.0,97.0,100.0
30,2019-11-23,112.0,207.0,90.0,84.0,96.0
30,2019-11-25,111.0,647.0,108.0,95.0,128.0
30,2019-11-26,69.0,509.0,85.0,92.0,52.0
30,2019-11-27,88.0,667.0,97.0,86.0,138.0
30,2019-11-28,87.0,1011.0,87.0,116.0,82.0
30,2019-11-29,99.0,1686.0,94.0,122.0,73.0
30,2019-11-30,95.0,211.0,74.0,71.0,81.0
30,2019-12-02,164.0,582.0,170.0,153.0,173.0
30,2019-12-03,59.0,575.0,57.0,60.0,71.0
30,2019-12-04,73.0,820.0,72.0,71.0,95.0
30,2019-12-05,201.0,924.0,208.0,199.0,250.0
30,2019-12-06,73.0,1173.0,53.0,63.0,64.0
30,2019-12-07,50.0,233.0,54.0,40.0,48.0
30,2019-12-09,205.0,262.0,172.0,212.0,194.0
30,2019-12-10,57.0,158.0,55.0,57.0,55.0
30,2019-12-11,84.0,424.0,69.0,78.0,110.0
30,2019-12-12,102.0,295.0,95.0,95.0,161.0
30,2019-12-13,103.0,671.0,92.0,85.0,144.0
30,2019-12-14,39.0,233.0,50.0,58.0,47.0
30,2019-12-16,108.0,379.0,108.0,99.0,107.0
30,2019-12-17,48.0,375.0,56.0,62.0,55.0
30,2019-12-18,63.0,715.0,72.0,68.0,98.0
30,2019-12-19,94.0,970.0,101.0,115.0,105.0
30,2019-12-20,101.0,1419.0,95.0,86.0,146.0
30,2019-12-21,109.0,212.0,96.0,85.0,98.0
30,2019-12-23,75.0,376.0,93.0,98.0,95.0
30,2019-12-24,53.0,138.0,63.0,70.0,51.0
30,2019-12-26,78.0,627.0,89.0,102.0,74.0
30,2019-12-27,68.0,930.0,84.0,97.0,91.0
30,2019-12-28,89.0,219.0,75.0,65.0,73.0
30,2019-12-30,137.0,316.0,124.0,119.0,139.0
30,2019-12-31,47.0,448.0,54.0,56.0,46.0
30,2020-01-02,118.0,701.0,109.0,114.0,124.0
30,2020-01-03,123.0,1089.0,126.0,139.0,145.0
30,2020-01-04,100.0,211.0,100.0,91.0,105.0
30,2020-01-07,50.0,225.0,50.0,55.0,58.0
30,2020-01-08,169.0,378.0,189.0,173.0,191.0
30,2020-01-09,142.0,417.0,156.0,128.0,177.0
30,2020-01-10,147.0,633.0,172.0,134.0,143.0
30,2020-01-11,78.0,219.0,72.0,85.0,62.0
30,2020-01-13,125.0,347.0,135.0,120.0,112.0
30,2020-01-14,72.0,192.0,83.0,82.0,101.0
30,2020-01-15,91.0,405.0,85.0,102.0,103.0
30,2020-01-16,159.0,256.0,164.0,135.0,219.0
30,2020-01-17,106.0,759.0,99.0,132.0,78.0
30,2020-01-18,43.0,228.0,45.0,51.0,42.0
30,2020-01-20,86.0,479.0,89.0,91.0,109.0
30,2020-01-21,64.0,305.0,57.0,59.0,71.0
30,2020-01-22,70.0,415.0,76.0,76.0,73.0
30,2020-01-23,103.0,662.0,98.0,99.0,162.0
30,2020-01-24,107.0,1245.0,111.0,100.0,127.0
30,2020-01-25,48.0,228.0,45.0,56.0,42.0
30,2020-01-27,129.0,143.0,131.0,119.0,129.0
30,2020-01-28,62.0,230.0,60.0,59.0,73.0
30,2020-01-29,79.0,323.0,87.0,82.0,84.0
31,2019-11-15,168.0,1346.0,183.0,199.0,161.0
31,2019-11-16,124.0,138.0,145.0,134.0,219.0
31,2019-11-18,79.0,896.0,113.0,109.0,181.0
31,2019-11-19,101.0,709.0,148.0,146.0,138.0
31,2019-11-20,109.0,928.0,159.0,99.0,171.0
31,2019-11-21,129.0,1700.0,111.0,150.0,120.0
31,2019-11-22,112.0,2227.0,115.0,113.0,113.0
31,2019-11-23,94.0,100.0,93.0,117.0,93.0
31,2019-11-25,76.0,852.0,112.0,69.0,93.0
31,2019-11-26,129.0,478.0,113.0,97.0,126.0
31,2019-11-27,126.0,818.0,121.0,105.0,81.0
31,2019-11-28,151.0,1408.0,142.0,172.0,148.0
31,2019-11-29,104.0,2009.0,117.0,111.0,123.0
31,2019-11-30,79.0,148.0,68.0,67.0,40.0
31,2019-12-02,208.0,738.0,202.0,205.0,160.0
31,2019-12-03,90.0,595.0,95.0,76.0,108.0
31,2019-12-04,87.0,886.0,116.0,123.0,103.0
31,2019-12-05,164.0,1176.0,175.0,174.0,177.0
31,2019-12-06,144.0,1351.0,140.0,200.0,150.0
31,2019-12-07,54.0,131.0,53.0,48.0,62.0
31,2019-12-09,214.0,337.0,151.0,177.0,204.0
31,2019-12-10,97.0,313.0,95.0,99.0,129.0
31,2019-12-11,153.0,364.0,166.0,155.0,202.0
31,2019-12-12,140.0,456.0,149.0,183.0,92.0
31,2019-12-13,141.0,771.0,143.0,140.0,165.0
31,2019-12-14,50.0,129.0,67.0,76.0,67.0
31,2019-12-16,101.0,485.0,106.0,169.0,196.0
31,2019-12-17,81.0,494.0,84.0,97.0,122.0
31,2019-12-18,84.0,825.0,141.0,122.0,107.0
31,2019-12-19,168.0,1332.0,169.0,138.0,174.0
31,2019-12-20,87.0,1652.0,104.0,166.0,198.0
31,2019-12-21,116.0,113.0,108.0,94.0,105.0
31,2019-12-23,95.0,386.0,137.0,175.0,55.0
31,2019-12-24,98.0,319.0,80.0,79.0,96.0
31,2019-12-26,114.0,1108.0,125.0,165.0,77.0
31,2019-12-27,98.0,1001.0,110.0,162.0,143.0
31,2019-12-28,65.0,142.0,71.0,82.0,55.0
31,2019-12-30,108.0,434.0,94.0,133.0,113.0
31,2019-12-31,77.0,686.0,71.0,77.0,49.0
31,2020-01-02,160.0,1415.0,163.0,147.0,218.0
31,2020-01-03,105.0,1454.0,105.0,141.0,111.0
31,2020-01-04,98.0,104.0,100.0,90.0,127.0
31,2020-01-07,131.0,354.0,144.0,165.0,162.0
31,2020-01-08,96.0,370.0,103.0,96.0,98.0
31,2020-01-09,117.0,788.0,125.0,135.0,136.0
31,2020-01-10,196.0,702.0,166.0,171.0,173.0
31,2020-01-11,140.0,99.0,131.0,125.0,131.0
31,2020-01-13,188.0,453.0,175.0,143.0,206.0
31,2020-01-14,103.0,240.0,95.0,116.0,97.0
31,2020-01-15,109.0,394.0,105.0,113.0,113.0
31,2020-01-16,107.0,913.0,118.0,164.0,103.0
31,2020-01-17,102.0,795.0,118.0,173.0,141.0
31,2020-01-18,62.0,128.0,91.0,100.0,96.0
31,2020-01-20,129.0,543.0,114.0,160.0,137.0
31,2020-01-21,90.0,352.0,91.0,116.0,60.0
31,2020-01-22,92.0,600.0,100.0,134.0,110.0
31,2020-01-23,103.0,1085.0,121.0,123.0,152.0
31,2020-01-24,895.0,856.0,1025.0,841.0,955.0
31,2020-01-25,278.0,76.0,102.0,311.0,91.0
31,2020-01-27,193.0,209.0,130.0,375.0,172.0
31,2020-01-28,510.0,549.0,516.0,308.0,546.0
31,2020-01-29,93.0,264.0,111.0,286.0,93.0
32,2019-11-15,82.0,1096.0,71.0,91.0,75.0
32,2019-11-16,64.0,277.0,69.0,62.0,67.0
32,2019-11-18,72.0,649.0,80.0,80.0,82.0
32,2019-11-19,98.0,547.0,102.0,99.0,83.0
32,2019-11-20,110.0,642.0,98.0,87.0,68.0
32,2019-11-21,93.0,1110.0,101.0,91.0,92.0
32,2019-11-22,77.0,1773.0,70.0,78.0,79.0
32,2019-11-23,79.0,256.0,76.0,69.0,76.0
32,2019-11-25,103.0,637.0,100.0,91.0,98.0
32,2019-11-26,73.0,469.0,69.0,74.0,73.0
32,2019-11-27,80.0,611.0,91.0,91.0,128.0
32,2019-11-28,81.0,945.0,84.0,97.0,95.0
32,2019-11-29,73.0,1537.0,80.0,86.0,79.0
32,2019-11-30,149.0,239.0,139.0,135.0,139.0
32,2019-12-02,109.0,630.0,113.0,95.0,96.0
32,2019-12-03,71.0,557.0,67.0,75.0,79.0
32,2019-12-04,74.0,733.0,77.0,62.0,85.0
32,2019-12-05,223.0,699.0,213.0,212.0,209.0
32,2019-12-06,33.0,1137.0,40.0,82.0,39.0
32,2019-12-07,50.0,284.0,67.0,47.0,70.0
32,2019-12-09,189.0,279.0,150.0,151.0,144.0
32,2019-12-10,68.0,256.0,69.0,75.0,92.0
32,2019-12-11,85.0,375.0,90.0,89.0,81.0
32,2019-12-12,100.0,242.0,98.0,97.0,81.0
32,2019-12-13,135.0,630.0,146.0,126.0,117.0
32,2019-12-14,47.0,272.0,46.0,42.0,47.0
32,2019-12-16,100.0,399.0,99.0,92.0,92.0
32,2019-12-17,72.0,451.0,75.0,70.0,69.0
32,2019-12-18,71.0,775.0,65.0,58.0,92.0
32,2019-12-19,90.0,791.0,99.0,97.0,110.0
32,2019-12-20,66.0,1435.0,72.0,68.0,82.0
32,2019-12-21,83.0,257.0,85.0,88.0,79.0
32,2019-12-23,87.0,262.0,88.0,94.0,90.0
32,2019-12-24,72.0,348.0,66.0,59.0,44.0
32,2019-12-26,94.0,618.0,92.0,93.0,83.0
32,2019-12-27,77.0,919.0,76.0,73.0,86.0
32,2019-12-28,86.0,257.0,90.0,89.0,94.0
32,2019-12-30,170.0,369.0,175.0,164.0,172.0
32,2019-12-31,60.0,659.0,52.0,46.0,60.0
32,2020-01-02,92.0,843.0,93.0,108.0,111.0
32,2020-01-03,133.0,1368.0,135.0,152.0,141.0
32,2020-01-04,73.0,261.0,59.0,80.0,57.0
32,2020-01-07,52.0,378.0,52.0,57.0,56.0
32,2020-01-08,205.0,333.0,202.0,204.0,205.0
32,2020-01-09,211.0,432.0,224.0,216.0,197.0
32,2020-01-10,129.0,652.0,129.0,118.0,119.0
32,2020-01-11,78.0,268.0,76.0,81.0,56.0
32,2020-01-13,118.0,332.0,113.0,105.0,131.0
32,2020-01-14,72.0,249.0,65.0,83.0,85.0
32,2020-01-15,107.0,395.0,100.0,145.0,79.0
32,2020-01-16,102.0,562.0,104.0,111.0,92.0
32,2020-01-17,102.0,759.0,100.0,115.0,160.0
32,2020-01-18,35.0,279.0,45.0,37.0,43.0
32,2020-01-20,106.0,440.0,95.0,89.0,95.0
32,2020-01-21,62.0,319.0,64.0,71.0,63.0
32,2020-01-22,91.0,535.0,85.0,59.0,59.0
32,2020-01-23,94.0,762.0,93.0,95.0,101.0
32,2020-01-24,114.0,1528.0,111.0,114.0,98.0
32,2020-01-25,42.0,272.0,39.0,48.0,39.0
32,2020-01-27,119.0,223.0,122.0,110.0,140.0
32,2020-01-28,61.0,236.0,56.0,62.0,71.0
32,2020-01-29,78.0,311.0,89.0,64.0,96.0
35,2019-11-15,138.0,1723.0,121.0,124.0,124.0
35,2019-11-16,126.0,361.0,104.0,91.0,69.0
35,2019-11-18,145.0,1135.0,110.0,89.0,114.0
35,2019-11-19,127.0,997.0,115.0,110.0,110.0
35,2019-11-20,175.0,1166.0,166.0,157.0,132.0
35,2019-11-21,174.0,1954.0,190.0,193.0,168.0
35,2019-11-22,151.0,2755.0,167.0,180.0,159.0
35,2019-11-23,134.0,320.0,148.0,152.0,171.0
35,2019-11-25,111.0,1086.0,100.0,78.0,89.0
35,2019-11-26,137.0,747.0,140.0,154.0,129.0
35,2019-11-27,144.0,1072.0,112.0,121.0,117.0
35,2019-11-28,192.0,1658.0,194.0,193.0,180.0
35,2019-11-29,132.0,2440.0,138.0,123.0,138.0
35,2019-11-30,112.0,363.0,88.0,84.0,58.0
35,2019-12-02,225.0,1011.0,252.0,262.0,281.0
35,2019-12-03,118.0,890.0,124.0,106.0,129.0
35,2019-12-04,150.0,1249.0,171.0,171.0,167.0
35,2019-12-05,175.0,1412.0,188.0,172.0,199.0
35,2019-12-06,164.0,1717.0,196.0,248.0,177.0
35,2019-12-07,98.0,353.0,79.0,76.0,70.0
35,2019-12-09,207.0,451.0,202.0,219.0,215.0
35,2019-12-10,149.0,400.0,152.0,144.0,166.0
35,2019-12-11,200.0,533.0,229.0,233.0,201.0
35,2019-12-12,159.0,548.0,160.0,168.0,163.0
35,2019-12-13,225.0,968.0,232.0,238.0,235.0
35,2019-12-14,59.0,354.0,78.0,58.0,88.0
35,2019-12-16,144.0,637.0,136.0,145.0,156.0
35,2019-12-17,115.0,615.0,105.0,93.0,97.0
35,2019-12-18,152.0,1192.0,134.0,132.0,129.0
35,2019-12-19,236.0,1754.0,268.0,263.0,257.0
35,2019-12-20,156.0,1576.0,154.0,148.0,146.0
35,2019-12-21,186.0,215.0,229.0,219.0,242.0
35,2019-12-23,192.0,357.0,140.0,149.0,139.0
35,2019-12-24,146.0,297.0,192.0,199.0,200.0
35,2019-12-26,200.0,1183.0,143.0,139.0,150.0
35,2019-12-27,167.0,1050.0,168.0,146.0,198.0
