predictions,producto,predictions_SMAX,predictions_SVR,predictions_XGB,predictions_XG2,predictions_STCK2,predictions_LSTM
0.0,49,16412.0,645.0,578.0,692.0,361.0,499.0
0.0,49,19588.0,707.0,748.0,794.0,681.0,749.0
0.0,49,16655.0,732.0,758.0,750.0,796.0,863.0
0.0,50,22848.0,740.0,588.0,579.0,608.0,605.0
0.0,50,22882.0,508.0,103.0,42.0,106.0,32.0
0.0,50,21060.0,537.0,509.0,693.0,511.0,524.0
0.0,50,24249.0,508.0,407.0,374.0,413.0,341.0
0.0,50,21319.0,508.0,487.0,439.0,484.0,464.0
0.0,50,19445.0,508.0,472.0,445.0,475.0,479.0
0.0,50,23131.0,677.0,613.0,657.0,625.0,634.0
0.0,50,22685.0,508.0,73.0,51.0,70.0,60.0
0.0,50,16412.0,510.0,480.0,527.0,483.0,464.0
0.0,50,19588.0,508.0,405.0,434.0,409.0,398.0
0.0,50,19842.0,508.0,471.0,452.0,455.0,439.0
0.0,50,19445.0,508.0,472.0,445.0,476.0,477.0
0.0,50,23131.0,691.0,713.0,761.0,721.0,722.0
0.0,50,22685.0,508.0,82.0,156.0,80.0,65.0
0.0,50,21262.0,508.0,494.0,519.0,476.0,468.0
0.0,50,24437.0,508.0,458.0,431.0,476.0,462.0
0.0,50,21504.0,543.0,500.0,590.0,523.0,559.0
0.0,50,19630.0,559.0,573.0,643.0,560.0,596.0
0.0,50,19062.0,508.0,257.0,60.0,183.0,127.0
0.0,50,22870.0,508.0,80.0,44.0,65.0,137.0
0.0,50,17120.0,508.0,47.0,37.0,67.0,0.0
0.0,50,24549.0,508.0,323.0,165.0,340.0,349.0
0.0,50,21616.0,508.0,363.0,387.0,399.0,508.0
0.0,50,19741.0,508.0,424.0,371.0,431.0,501.0
0.0,50,23427.0,868.0,705.0,722.0,726.0,886.0
0.0,50,22981.0,508.0,101.0,79.0,44.0,0.0
0.0,50,21077.0,524.0,483.0,516.0,496.0,465.0
0.0,50,24252.0,508.0,461.0,442.0,458.0,308.0
0.0,50,21320.0,605.0,539.0,473.0,552.0,488.0
0.0,50,19445.0,569.0,585.0,577.0,577.0,542.0
0.0,50,23131.0,813.0,690.0,805.0,701.0,688.0
0.0,50,18021.0,508.0,52.0,35.0,37.0,0.0
0.0,50,16412.0,508.0,398.0,361.0,383.0,395.0
0.0,50,19588.0,508.0,379.0,485.0,350.0,318.0
0.0,50,12402.0,508.0,34.0,140.0,57.0,0.0
0.0,50,17968.0,508.0,496.0,517.0,492.0,483.0
0.0,50,23131.0,674.0,662.0,651.0,651.0,648.0
0.0,50,22685.0,508.0,91.0,154.0,82.0,69.0
0.0,50,21077.0,508.0,423.0,381.0,397.0,420.0
0.0,50,24252.0,508.0,406.0,379.0,362.0,353.0
0.0,50,16815.0,508.0,160.0,198.0,93.0,4.0
0.0,50,19194.0,508.0,502.0,514.0,468.0,512.0
0.0,50,22879.0,946.0,929.0,921.0,963.0,1028.0
0.0,50,22434.0,508.0,110.0,212.0,83.0,23.0
0.0,50,17008.0,508.0,11.0,7.0,17.0,0.0
0.0,50,24437.0,508.0,292.0,261.0,306.0,248.0
0.0,50,21504.0,508.0,412.0,434.0,415.0,582.0
0.0,50,19630.0,508.0,527.0,661.0,527.0,573.0
0.0,50,23315.0,1068.0,967.0,1050.0,1002.0,1083.0
0.0,50,22870.0,508.0,106.0,19.0,53.0,42.0
0.0,50,21373.0,508.0,479.0,564.0,464.0,485.0
0.0,50,24549.0,508.0,491.0,544.0,486.0,453.0
0.0,50,21616.0,508.0,345.0,301.0,360.0,362.0
0.0,50,19741.0,508.0,521.0,537.0,513.0,524.0
0.0,50,23427.0,895.0,854.0,802.0,878.0,867.0
0.0,50,18317.0,508.0,42.0,45.0,19.0,7.0
0.0,50,16412.0,508.0,424.0,409.0,407.0,417.0
0.0,50,19588.0,508.0,420.0,434.0,403.0,362.0
0.0,50,16655.0,508.0,398.0,361.0,368.0,365.0
0.0,50,14780.0,508.0,474.0,459.0,460.0,451.0
0.0,50,18466.0,908.0,815.0,806.0,852.0,903.0
0.0,50,18021.0,508.0,38.0,23.0,27.0,0.0
0.0,50,16412.0,508.0,411.0,365.0,385.0,418.0
0.0,50,19588.0,508.0,449.0,458.0,419.0,391.0
0.0,50,16655.0,508.0,468.0,278.0,460.0,426.0
0.0,52,18183.0,646.0,612.0,628.0,626.0,669.0
0.0,52,18217.0,326.0,181.0,87.0,122.0,99.0
0.0,52,16395.0,586.0,562.0,462.0,572.0,544.0
0.0,52,19585.0,481.0,495.0,475.0,466.0,461.0
0.0,52,16654.0,600.0,576.0,498.0,583.0,639.0
0.0,52,14780.0,461.0,467.0,180.0,453.0,466.0
0.0,52,18466.0,665.0,559.0,648.0,633.0,735.0
0.0,52,18021.0,326.0,134.0,62.0,60.0,74.0
0.0,52,16412.0,562.0,517.0,603.0,525.0,524.0
0.0,52,19588.0,460.0,478.0,405.0,480.0,475.0
0.0,52,16655.0,623.0,583.0,410.0,638.0,658.0
0.0,52,14780.0,451.0,476.0,429.0,506.0,471.0
0.0,52,18466.0,763.0,705.0,648.0,760.0,814.0
0.0,52,18021.0,326.0,143.0,69.0,91.0,72.0
0.0,52,16597.0,637.0,580.0,457.0,637.0,615.0
0.0,52,19773.0,528.0,503.0,241.0,432.0,494.0
0.0,52,16840.0,705.0,606.0,720.0,763.0,742.0
0.0,52,14965.0,513.0,475.0,412.0,514.0,503.0
0.0,52,14397.0,504.0,422.0,439.0,367.0,305.0
0.0,52,18205.0,326.0,143.0,103.0,69.0,109.0
0.0,52,12455.0,424.0,396.0,353.0,365.0,241.0
0.0,52,19884.0,471.0,488.0,555.0,474.0,484.0
0.0,52,16951.0,672.0,550.0,550.0,512.0,680.0
0.0,52,15077.0,425.0,430.0,358.0,374.0,493.0
0.0,52,18762.0,576.0,608.0,662.0,616.0,688.0
0.0,52,18317.0,326.0,142.0,61.0,66.0,56.0
0.0,52,16412.0,597.0,572.0,616.0,610.0,597.0
0.0,52,19588.0,498.0,528.0,545.0,510.0,426.0
0.0,52,16655.0,720.0,615.0,630.0,611.0,713.0
0.0,52,14780.0,464.0,486.0,478.0,456.0,496.0
0.0,52,18466.0,588.0,616.0,630.0,684.0,676.0
0.0,52,18021.0,326.0,126.0,35.0,57.0,60.0
0.0,52,16412.0,551.0,522.0,726.0,504.0,473.0
0.0,52,19588.0,463.0,490.0,728.0,454.0,415.0
0.0,52,12402.0,413.0,368.0,391.0,190.0,211.0
0.0,52,14780.0,494.0,500.0,446.0,456.0,504.0
0.0,52,18466.0,554.0,553.0,577.0,601.0,645.0
0.0,52,18021.0,326.0,127.0,41.0,52.0,118.0
0.0,52,16412.0,491.0,484.0,634.0,465.0,444.0
0.0,52,19588.0,407.0,426.0,361.0,405.0,462.0
0.0,52,12150.0,326.0,301.0,125.0,128.0,161.0
0.0,52,14529.0,541.0,497.0,466.0,498.0,455.0
0.0,52,18215.0,750.0,607.0,662.0,695.0,767.0
0.0,52,17769.0,326.0,157.0,71.0,84.0,100.0
0.0,52,12344.0,326.0,309.0,376.0,242.0,26.0
0.0,52,19773.0,404.0,371.0,377.0,563.0,339.0
0.0,52,16840.0,472.0,467.0,180.0,532.0,647.0
0.0,52,14965.0,615.0,554.0,594.0,647.0,666.0
0.0,52,18651.0,826.0,749.0,775.0,944.0,853.0
0.0,52,18205.0,326.0,136.0,18.0,79.0,170.0
0.0,52,16709.0,448.0,449.0,472.0,426.0,584.0
0.0,52,19884.0,485.0,484.0,634.0,525.0,392.0
0.0,52,16951.0,402.0,463.0,578.0,411.0,344.0
0.0,52,15077.0,577.0,558.0,725.0,549.0,554.0
0.0,52,18762.0,774.0,742.0,971.0,779.0,777.0
0.0,52,18317.0,326.0,135.0,94.0,73.0,51.0
0.0,52,16412.0,476.0,497.0,466.0,480.0,434.0
0.0,52,19588.0,499.0,533.0,487.0,487.0,472.0
0.0,52,16655.0,500.0,541.0,492.0,527.0,490.0
0.0,52,14780.0,548.0,528.0,545.0,488.0,542.0
0.0,52,18466.0,782.0,741.0,1153.0,792.0,856.0
0.0,52,18021.0,326.0,139.0,64.0,101.0,65.0
0.0,52,16412.0,501.0,532.0,503.0,496.0,449.0
0.0,52,19588.0,486.0,528.0,545.0,483.0,457.0
0.0,52,16655.0,652.0,589.0,748.0,621.0,724.0
0.0,53,18183.0,429.0,356.0,296.0,346.0,359.0
0.0,53,18217.0,429.0,315.0,350.0,327.0,291.0
0.0,53,16395.0,429.0,405.0,465.0,413.0,368.0
0.0,53,19585.0,429.0,426.0,497.0,400.0,390.0
0.0,53,16654.0,429.0,436.0,506.0,427.0,437.0
0.0,53,14780.0,429.0,456.0,529.0,439.0,415.0
0.0,53,18466.0,429.0,381.0,312.0,384.0,425.0
0.0,53,18021.0,429.0,303.0,353.0,312.0,284.0
0.0,53,16412.0,429.0,394.0,369.0,426.0,385.0
0.0,53,19588.0,430.0,422.0,324.0,419.0,414.0
0.0,53,16655.0,429.0,436.0,473.0,442.0,439.0
0.0,53,14780.0,429.0,439.0,362.0,432.0,405.0
0.0,53,18466.0,447.0,440.0,377.0,451.0,424.0
0.0,53,18021.0,429.0,298.0,397.0,307.0,284.0
0.0,53,16597.0,455.0,415.0,400.0,427.0,397.0
0.0,53,19773.0,429.0,407.0,381.0,413.0,387.0
0.0,53,16840.0,543.0,522.0,479.0,538.0,579.0
0.0,53,14965.0,496.0,477.0,416.0,465.0,457.0
0.0,53,14397.0,429.0,67.0,48.0,71.0,14.0
0.0,53,18205.0,429.0,350.0,176.0,350.0,356.0
0.0,53,12455.0,429.0,158.0,203.0,185.0,84.0
0.0,53,19884.0,481.0,441.0,433.0,468.0,510.0
0.0,53,16951.0,471.0,493.0,590.0,509.0,542.0
0.0,53,15077.0,429.0,459.0,389.0,438.0,467.0
0.0,53,18762.0,429.0,392.0,477.0,379.0,451.0
0.0,53,18317.0,429.0,364.0,370.0,372.0,347.0
0.0,53,16412.0,447.0,414.0,320.0,427.0,405.0
0.0,53,19588.0,429.0,425.0,514.0,409.0,392.0
0.0,53,16655.0,453.0,466.0,515.0,457.0,436.0
0.0,53,14780.0,508.0,506.0,438.0,504.0,525.0
0.0,53,18466.0,429.0,356.0,296.0,359.0,344.0
0.0,53,18021.0,429.0,335.0,331.0,324.0,302.0
0.0,53,16412.0,429.0,372.0,439.0,399.0,343.0
0.0,53,19588.0,429.0,376.0,141.0,367.0,347.0
0.0,53,12402.0,429.0,94.0,24.0,96.0,0.0
0.0,53,14780.0,429.0,356.0,275.0,356.0,356.0
0.0,53,18466.0,429.0,188.0,123.0,194.0,292.0
0.0,53,18021.0,429.0,197.0,172.0,215.0,307.0
0.0,53,16412.0,429.0,277.0,260.0,276.0,304.0
0.0,53,19588.0,429.0,340.0,361.0,295.0,340.0
0.0,53,12150.0,429.0,13.0,0.0,0.0,34.0
0.0,53,14529.0,429.0,455.0,481.0,433.0,559.0
0.0,53,18215.0,429.0,389.0,453.0,384.0,440.0
0.0,53,17769.0,429.0,402.0,283.0,419.0,519.0
0.0,53,12344.0,429.0,100.0,50.0,124.0,21.0
0.0,53,19773.0,429.0,422.0,368.0,407.0,577.0
0.0,53,16840.0,429.0,370.0,446.0,358.0,460.0
0.0,53,14965.0,791.0,760.0,694.0,771.0,909.0
0.0,53,18651.0,667.0,593.0,538.0,578.0,602.0
0.0,53,18205.0,701.0,611.0,701.0,612.0,619.0
0.0,53,16709.0,676.0,493.0,590.0,524.0,659.0
0.0,53,19884.0,730.0,591.0,727.0,705.0,677.0
0.0,53,16951.0,580.0,920.0,575.0,825.0,979.0
0.0,53,15077.0,745.0,745.0,791.0,847.0,567.0
0.0,53,18762.0,644.0,882.0,802.0,788.0,570.0
0.0,53,18317.0,630.0,763.0,624.0,753.0,481.0
0.0,53,16412.0,686.0,500.0,558.0,646.0,470.0
0.0,53,19588.0,742.0,589.0,677.0,708.0,603.0
0.0,53,16655.0,739.0,816.0,718.0,722.0,496.0
0.0,53,14780.0,772.0,764.0,624.0,707.0,712.0
0.0,53,18466.0,691.0,658.0,699.0,665.0,599.0
0.0,53,18021.0,613.0,538.0,725.0,567.0,545.0
0.0,53,16412.0,655.0,534.0,412.0,608.0,643.0
0.0,53,19588.0,707.0,657.0,716.0,693.0,709.0
0.0,53,16655.0,814.0,753.0,812.0,720.0,781.0
0.0,55,22848.0,403.0,1172.0,1361.0,1048.0,952.0
0.0,55,18217.0,403.0,666.0,669.0,650.0,523.0
0.0,55,16395.0,403.0,688.0,705.0,770.0,766.0
0.0,55,19585.0,433.0,807.0,1007.0,783.0,887.0
0.0,55,16654.0,617.0,804.0,634.0,733.0,586.0
0.0,55,14780.0,610.0,701.0,764.0,594.0,576.0
0.0,55,18466.0,573.0,661.0,642.0,604.0,590.0
0.0,55,18021.0,403.0,491.0,413.0,345.0,440.0
0.0,55,16412.0,419.0,549.0,560.0,325.0,415.0
0.0,55,19588.0,528.0,589.0,698.0,418.0,432.0
0.0,55,16655.0,514.0,547.0,633.0,467.0,521.0
0.0,55,14780.0,597.0,592.0,567.0,478.0,602.0
0.0,55,18466.0,557.0,629.0,622.0,516.0,555.0
0.0,55,18021.0,403.0,370.0,444.0,288.0,317.0
0.0,55,16597.0,484.0,553.0,716.0,450.0,534.0
0.0,55,19773.0,583.0,636.0,643.0,514.0,623.0
0.0,55,16840.0,577.0,642.0,405.0,582.0,663.0
0.0,55,14965.0,689.0,710.0,728.0,709.0,752.0
0.0,55,14397.0,403.0,239.0,71.0,182.0,323.0
0.0,55,18205.0,403.0,183.0,269.0,287.0,182.0
0.0,55,12455.0,434.0,263.0,226.0,194.0,458.0
0.0,55,19884.0,485.0,487.0,452.0,529.0,589.0
0.0,55,16951.0,585.0,534.0,590.0,589.0,691.0
0.0,55,15077.0,737.0,707.0,732.0,728.0,764.0
0.0,55,18762.0,768.0,882.0,864.0,883.0,947.0
0.0,55,18317.0,403.0,275.0,294.0,240.0,235.0
0.0,55,16412.0,723.0,744.0,674.0,724.0,660.0
0.0,55,19588.0,528.0,509.0,656.0,528.0,580.0
0.0,55,16655.0,603.0,595.0,501.0,572.0,605.0
0.0,55,14780.0,706.0,748.0,699.0,808.0,723.0
0.0,55,18466.0,682.0,680.0,624.0,703.0,640.0
0.0,55,18021.0,403.0,218.0,268.0,194.0,218.0
0.0,55,16412.0,564.0,576.0,656.0,558.0,490.0
0.0,55,19588.0,403.0,392.0,390.0,401.0,373.0
0.0,55,12402.0,403.0,176.0,383.0,126.0,138.0
0.0,55,14780.0,534.0,561.0,499.0,587.0,573.0
0.0,55,18466.0,675.0,709.0,728.0,686.0,713.0
0.0,55,18021.0,403.0,179.0,190.0,206.0,165.0
0.0,55,16412.0,530.0,581.0,671.0,513.0,647.0
0.0,55,19588.0,403.0,295.0,315.0,205.0,263.0
0.0,55,12150.0,403.0,39.0,25.0,0.0,4.0
0.0,55,14529.0,542.0,582.0,602.0,742.0,609.0
0.0,55,18215.0,759.0,904.0,654.0,958.0,764.0
0.0,55,17769.0,403.0,208.0,242.0,212.0,248.0
0.0,55,12344.0,403.0,199.0,235.0,214.0,107.0
0.0,55,19773.0,523.0,502.0,398.0,532.0,537.0
0.0,55,16840.0,403.0,318.0,351.0,455.0,559.0
0.0,55,14965.0,699.0,704.0,730.0,723.0,823.0
0.0,55,18651.0,850.0,844.0,754.0,918.0,911.0
0.0,55,18205.0,411.0,263.0,208.0,313.0,305.0
0.0,55,16709.0,570.0,499.0,519.0,562.0,617.0
0.0,55,19884.0,591.0,534.0,590.0,550.0,571.0
0.0,55,16951.0,438.0,389.0,392.0,506.0,451.0
0.0,55,15077.0,753.0,752.0,574.0,810.0,760.0
0.0,55,18762.0,812.0,844.0,754.0,890.0,800.0
0.0,55,18317.0,403.0,223.0,244.0,199.0,178.0
0.0,55,16412.0,573.0,556.0,520.0,516.0,540.0
0.0,55,19588.0,526.0,462.0,442.0,513.0,557.0
0.0,55,16655.0,431.0,414.0,473.0,403.0,405.0
0.0,55,14780.0,708.0,740.0,689.0,772.0,683.0
0.0,55,18466.0,765.0,789.0,730.0,877.0,733.0
0.0,55,18021.0,403.0,214.0,263.0,142.0,166.0
0.0,55,16412.0,534.0,532.0,427.0,503.0,507.0
0.0,55,19588.0,474.0,467.0,449.0,389.0,420.0
0.0,55,16655.0,529.0,544.0,582.0,459.0,569.0
0.0,58,18183.0,208.0,41.0,0.0,2.0,23.0
0.0,58,18217.0,208.0,38.0,0.0,0.0,14.0
0.0,58,16395.0,208.0,42.0,0.0,19.0,27.0
0.0,58,19585.0,208.0,41.0,0.0,12.0,25.0
0.0,58,16654.0,208.0,41.0,0.0,15.0,25.0
0.0,58,14780.0,208.0,40.0,0.0,11.0,26.0
0.0,58,18466.0,208.0,41.0,0.0,16.0,21.0
0.0,58,18021.0,208.0,38.0,0.0,0.0,13.0
0.0,58,16412.0,208.0,41.0,0.0,19.0,27.0
0.0,58,19588.0,208.0,40.0,0.0,13.0,25.0
0.0,58,16655.0,208.0,41.0,0.0,16.0,26.0
0.0,58,14780.0,208.0,40.0,0.0,11.0,26.0
0.0,58,18466.0,208.0,41.0,0.0,17.0,23.0
0.0,58,18021.0,208.0,38.0,0.0,0.0,13.0
0.0,58,16597.0,208.0,41.0,0.0,21.0,36.0
0.0,58,19773.0,208.0,41.0,0.0,14.0,26.0
0.0,58,16840.0,208.0,41.0,0.0,22.0,39.0
0.0,58,14965.0,208.0,40.0,0.0,9.0,34.0
0.0,58,14397.0,208.0,38.0,0.0,0.0,0.0
0.0,58,18205.0,208.0,38.0,0.0,3.0,12.0
0.0,58,12455.0,208.0,38.0,0.0,8.0,0.0
0.0,58,19884.0,208.0,41.0,0.0,17.0,22.0
0.0,58,16951.0,208.0,41.0,0.0,17.0,27.0
0.0,58,15077.0,208.0,40.0,0.0,4.0,28.0
0.0,58,18762.0,208.0,41.0,0.0,2.0,20.0
0.0,58,18317.0,208.0,38.0,0.0,0.0,13.0
0.0,58,16412.0,208.0,42.0,0.0,18.0,26.0
0.0,58,19588.0,208.0,41.0,0.0,12.0,22.0
0.0,58,16655.0,208.0,41.0,0.0,14.0,23.0
0.0,58,14780.0,208.0,40.0,0.0,9.0,24.0
0.0,58,18466.0,208.0,41.0,0.0,13.0,18.0
0.0,58,18021.0,208.0,38.0,0.0,0.0,11.0
0.0,58,16412.0,208.0,42.0,0.0,19.0,26.0
0.0,58,19588.0,208.0,41.0,0.0,12.0,22.0
0.0,58,12402.0,208.0,40.0,0.0,0.0,0.0
0.0,58,14780.0,208.0,39.0,0.0,7.0,22.0
0.0,58,18466.0,208.0,41.0,0.0,11.0,15.0
0.0,58,18021.0,208.0,38.0,0.0,0.0,10.0
0.0,58,16412.0,208.0,42.0,0.0,17.0,23.0
0.0,58,19588.0,208.0,41.0,0.0,11.0,19.0
0.0,58,12150.0,208.0,38.0,0.0,0.0,0.0
0.0,58,14529.0,208.0,39.0,0.0,19.0,31.0
0.0,58,18215.0,208.0,41.0,0.0,8.0,24.0
0.0,58,17769.0,208.0,38.0,0.0,3.0,14.0
0.0,58,12344.0,208.0,38.0,0.0,15.0,0.0
0.0,58,19773.0,208.0,41.0,0.0,16.0,20.0
0.0,58,16840.0,208.0,39.0,0.0,9.0,24.0
0.0,58,14965.0,208.0,39.0,0.0,3.0,30.0
0.0,58,18651.0,208.0,41.0,0.0,5.0,23.0
0.0,58,18205.0,208.0,38.0,0.0,2.0,11.0
0.0,58,16709.0,208.0,41.0,0.0,17.0,36.0
0.0,58,19884.0,208.0,41.0,0.0,19.0,29.0
0.0,58,16951.0,208.0,40.0,0.0,11.0,27.0
0.0,58,15077.0,208.0,39.0,0.0,5.0,33.0
0.0,58,18762.0,208.0,41.0,0.0,2.0,22.0
0.0,58,18317.0,208.0,38.0,0.0,0.0,14.0
0.0,58,16412.0,208.0,41.0,0.0,18.0,26.0
0.0,58,19588.0,208.0,41.0,0.0,18.0,28.0
0.0,58,16655.0,208.0,41.0,0.0,14.0,24.0
0.0,58,14780.0,208.0,39.0,0.0,10.0,26.0
0.0,58,18466.0,208.0,41.0,0.0,17.0,23.0
0.0,58,18021.0,208.0,38.0,0.0,0.0,14.0
0.0,58,16412.0,208.0,41.0,0.0,18.0,26.0
0.0,58,19588.0,208.0,41.0,0.0,17.0,26.0
0.0,58,16655.0,208.0,41.0,0.0,14.0,24.0
0.0,59,18183.0,375.0,260.0,292.0,247.0,251.0
0.0,59,18217.0,375.0,45.0,38.0,36.0,71.0
0.0,59,16395.0,375.0,292.0,208.0,270.0,267.0
0.0,59,19585.0,375.0,189.0,189.0,178.0,188.0
0.0,59,16654.0,375.0,205.0,225.0,209.0,223.0
0.0,59,14780.0,375.0,209.0,213.0,206.0,227.0
0.0,59,18466.0,375.0,239.0,23.0,222.0,244.0
0.0,59,18021.0,375.0,50.0,97.0,35.0,58.0
0.0,59,16412.0,375.0,245.0,270.0,249.0,265.0
0.0,59,19588.0,375.0,144.0,103.0,143.0,170.0
0.0,59,16655.0,375.0,220.0,257.0,225.0,241.0
0.0,59,14780.0,375.0,236.0,229.0,231.0,244.0
0.0,59,18466.0,375.0,265.0,243.0,238.0,249.0
0.0,59,18021.0,375.0,58.0,91.0,36.0,63.0
0.0,59,16597.0,375.0,257.0,228.0,236.0,288.0
0.0,59,19773.0,375.0,171.0,147.0,164.0,204.0
0.0,59,16840.0,375.0,240.0,22.0,239.0,276.0
0.0,59,14965.0,375.0,258.0,451.0,266.0,279.0
0.0,59,14397.0,375.0,70.0,52.0,58.0,8.0
0.0,59,18205.0,375.0,100.0,56.0,69.0,92.0
0.0,59,12455.0,375.0,50.0,83.0,64.0,53.0
0.0,59,19884.0,375.0,130.0,133.0,135.0,233.0
0.0,59,16951.0,375.0,182.0,160.0,192.0,262.0
0.0,59,15077.0,375.0,189.0,124.0,210.0,256.0
0.0,59,18762.0,375.0,217.0,223.0,222.0,263.0
0.0,59,18317.0,375.0,73.0,77.0,56.0,75.0
0.0,59,16412.0,375.0,270.0,278.0,255.0,282.0
0.0,59,19588.0,375.0,211.0,202.0,210.0,217.0
0.0,59,16655.0,375.0,216.0,240.0,246.0,237.0
0.0,59,14780.0,375.0,244.0,249.0,256.0,250.0
0.0,59,18466.0,375.0,215.0,231.0,214.0,234.0
0.0,59,18021.0,375.0,64.0,13.0,41.0,57.0
0.0,59,16412.0,375.0,227.0,185.0,228.0,237.0
0.0,59,19588.0,375.0,183.0,160.0,171.0,179.0
0.0,59,12402.0,375.0,23.0,53.0,32.0,3.0
0.0,59,14780.0,375.0,240.0,22.0,259.0,261.0
0.0,59,18466.0,375.0,137.0,216.0,168.0,218.0
0.0,59,18021.0,375.0,38.0,56.0,42.0,60.0
0.0,59,16412.0,375.0,187.0,225.0,195.0,247.0
0.0,59,19588.0,375.0,177.0,162.0,172.0,219.0
0.0,59,12150.0,375.0,16.0,44.0,0.0,14.0
0.0,59,14529.0,375.0,242.0,294.0,226.0,274.0
0.0,59,18215.0,375.0,259.0,452.0,271.0,319.0
0.0,59,17769.0,375.0,67.0,88.0,64.0,80.0
0.0,59,12344.0,375.0,88.0,71.0,80.0,49.0
0.0,59,19773.0,375.0,156.0,209.0,166.0,246.0
0.0,59,16840.0,375.0,231.0,49.0,236.0,316.0
0.0,59,14965.0,375.0,344.0,487.0,335.0,372.0
0.0,59,18651.0,375.0,340.0,257.0,323.0,352.0
0.0,59,18205.0,375.0,87.0,85.0,78.0,105.0
0.0,59,16709.0,375.0,289.0,264.0,292.0,327.0
0.0,59,19884.0,375.0,248.0,224.0,241.0,250.0
0.0,59,16951.0,375.0,194.0,219.0,193.0,195.0
0.0,59,15077.0,375.0,286.0,250.0,274.0,272.0
0.0,59,18762.0,375.0,292.0,200.0,273.0,279.0
0.0,59,18317.0,375.0,73.0,77.0,53.0,82.0
0.0,59,16412.0,375.0,247.0,252.0,226.0,242.0
0.0,59,19588.0,375.0,206.0,202.0,186.0,208.0
0.0,59,19842.0,375.0,211.0,235.0,235.0,256.0
0.0,59,19445.0,375.0,250.0,134.0,220.0,235.0
0.0,59,23131.0,375.0,253.0,287.0,247.0,268.0
0.0,59,22685.0,375.0,59.0,50.0,47.0,53.0
0.0,59,21077.0,375.0,305.0,321.0,332.0,384.0
0.0,59,24252.0,407.0,410.0,466.0,469.0,600.0
0.0,59,21320.0,375.0,387.0,579.0,402.0,386.0
0.0,60,18183.0,369.0,221.0,227.0,198.0,215.0
0.0,60,18217.0,369.0,38.0,18.0,23.0,43.0
0.0,60,16395.0,369.0,224.0,191.0,233.0,229.0
0.0,60,19585.0,369.0,175.0,83.0,147.0,165.0
0.0,60,16654.0,369.0,144.0,206.0,126.0,165.0
0.0,60,14780.0,369.0,200.0,163.0,190.0,192.0
0.0,60,18466.0,369.0,240.0,123.0,239.0,252.0
0.0,60,18021.0,369.0,41.0,28.0,39.0,41.0
0.0,60,16412.0,369.0,223.0,191.0,244.0,218.0
0.0,60,19588.0,369.0,155.0,314.0,161.0,158.0
0.0,60,16655.0,369.0,179.0,125.0,190.0,202.0
0.0,60,14780.0,369.0,205.0,223.0,213.0,201.0
0.0,60,18466.0,369.0,245.0,216.0,256.0,278.0
0.0,60,18021.0,369.0,39.0,24.0,35.0,52.0
0.0,60,16597.0,369.0,221.0,227.0,220.0,239.0
0.0,60,19773.0,369.0,159.0,241.0,181.0,184.0
0.0,60,16840.0,369.0,204.0,151.0,212.0,223.0
0.0,60,14965.0,369.0,246.0,216.0,246.0,261.0
0.0,60,14397.0,369.0,0.0,1.0,13.0,48.0
0.0,60,18205.0,369.0,49.0,41.0,41.0,81.0
0.0,60,12455.0,369.0,30.0,33.0,22.0,4.0
0.0,60,19884.0,369.0,190.0,168.0,182.0,158.0
0.0,60,16951.0,369.0,200.0,182.0,212.0,187.0
0.0,60,15077.0,369.0,213.0,140.0,195.0,195.0
0.0,60,18762.0,369.0,250.0,232.0,255.0,273.0
0.0,60,18317.0,369.0,42.0,26.0,33.0,57.0
0.0,60,16412.0,369.0,226.0,216.0,225.0,229.0
0.0,60,19588.0,369.0,198.0,203.0,198.0,190.0
0.0,60,16655.0,369.0,212.0,165.0,219.0,207.0
0.0,60,14780.0,369.0,219.0,79.0,230.0,202.0
0.0,60,18466.0,369.0,242.0,123.0,256.0,266.0
0.0,60,18021.0,369.0,44.0,35.0,38.0,47.0
0.0,60,16412.0,369.0,205.0,223.0,214.0,208.0
0.0,60,19588.0,369.0,196.0,192.0,193.0,177.0
0.0,60,12402.0,369.0,25.0,26.0,18.0,0.0
0.0,60,14780.0,369.0,222.0,283.0,236.0,207.0
0.0,60,18466.0,369.0,240.0,123.0,238.0,266.0
0.0,60,18021.0,369.0,37.0,23.0,34.0,46.0
0.0,60,16412.0,369.0,203.0,151.0,193.0,210.0
0.0,60,19588.0,369.0,187.0,210.0,171.0,191.0
0.0,60,12150.0,369.0,14.0,110.0,0.0,2.0
0.0,60,14529.0,369.0,219.0,171.0,203.0,216.0
0.0,60,18215.0,369.0,257.0,262.0,304.0,319.0
0.0,60,17769.0,369.0,50.0,71.0,44.0,50.0
0.0,60,12344.0,369.0,52.0,14.0,24.0,27.0
0.0,60,19773.0,369.0,201.0,182.0,195.0,194.0
0.0,60,16840.0,369.0,129.0,159.0,137.0,250.0
0.0,60,14965.0,369.0,246.0,216.0,224.0,259.0
0.0,60,18651.0,369.0,286.0,246.0,310.0,338.0
0.0,60,18205.0,369.0,47.0,41.0,43.0,85.0
0.0,60,16709.0,369.0,213.0,140.0,217.0,253.0
0.0,60,19884.0,369.0,218.0,189.0,213.0,187.0
0.0,60,16951.0,369.0,129.0,159.0,134.0,158.0
0.0,60,15077.0,369.0,212.0,149.0,188.0,183.0
0.0,60,18762.0,369.0,247.0,196.0,272.0,254.0
0.0,60,18317.0,369.0,40.0,28.0,33.0,38.0
