predictions,producto,predictions_XGB,predictions_XG2,predictions_STCK2,predictions_LSTM
0.0,26,704.0,593.0,704.0,639.0
0.0,26,804.0,812.0,773.0,707.0
0.0,26,228.0,93.0,220.0,187.0
0.0,26,864.0,886.0,870.0,811.0
0.0,26,618.0,711.0,648.0,645.0
0.0,26,691.0,622.0,695.0,696.0
0.0,26,708.0,748.0,718.0,741.0
0.0,26,236.0,226.0,238.0,206.0
0.0,26,572.0,703.0,574.0,513.0
0.0,26,698.0,812.0,701.0,708.0
0.0,26,658.0,525.0,659.0,631.0
0.0,26,780.0,694.0,779.0,727.0
0.0,26,804.0,747.0,782.0,769.0
0.0,26,226.0,81.0,207.0,174.0
0.0,26,813.0,787.0,821.0,811.0
0.0,26,710.0,764.0,707.0,663.0
0.0,26,722.0,674.0,740.0,758.0
0.0,26,823.0,867.0,825.0,774.0
0.0,26,884.0,1054.0,883.0,892.0
0.0,26,194.0,418.0,185.0,166.0
0.0,26,749.0,740.0,754.0,739.0
0.0,26,736.0,753.0,720.0,669.0
0.0,26,879.0,820.0,880.0,832.0
0.0,26,1004.0,1013.0,988.0,943.0
0.0,26,204.0,204.0,206.0,141.0
0.0,26,862.0,702.0,840.0,857.0
0.0,26,754.0,738.0,743.0,661.0
0.0,26,411.0,492.0,342.0,268.0
0.0,26,1021.0,1039.0,1039.0,1218.0
0.0,26,1133.0,1178.0,1181.0,1389.0
0.0,26,175.0,185.0,179.0,183.0
0.0,26,702.0,658.0,728.0,823.0
0.0,26,625.0,556.0,644.0,879.0
0.0,26,933.0,867.0,940.0,1193.0
0.0,26,1061.0,1020.0,1083.0,1024.0
0.0,26,185.0,173.0,186.0,141.0
0.0,26,806.0,625.0,809.0,926.0
0.0,26,684.0,853.0,711.0,683.0
0.0,26,570.0,534.0,565.0,570.0
0.0,26,882.0,824.0,860.0,826.0
0.0,26,898.0,1078.0,887.0,906.0
0.0,26,144.0,151.0,142.0,118.0
0.0,26,809.0,834.0,799.0,771.0
0.0,26,629.0,759.0,617.0,555.0
0.0,26,502.0,642.0,440.0,543.0
0.0,26,806.0,639.0,792.0,733.0
0.0,26,914.0,652.0,888.0,896.0
0.0,26,189.0,189.0,182.0,127.0
0.0,26,847.0,903.0,837.0,839.0
0.0,26,821.0,888.0,782.0,784.0
0.0,26,720.0,771.0,716.0,600.0
0.0,30,378.0,313.0,478.0,383.0
0.0,30,316.0,293.0,307.0,229.0
0.0,30,338.0,185.0,380.0,315.0
0.0,30,338.0,185.0,367.0,281.0
0.0,30,350.0,341.0,370.0,345.0
0.0,30,375.0,329.0,446.0,377.0
0.0,30,379.0,313.0,441.0,407.0
0.0,30,317.0,293.0,336.0,237.0
0.0,30,353.0,280.0,398.0,340.0
0.0,30,338.0,185.0,360.0,290.0
0.0,30,336.0,186.0,375.0,367.0
0.0,30,413.0,398.0,500.0,411.0
0.0,30,379.0,313.0,463.0,393.0
0.0,30,317.0,293.0,344.0,243.0
0.0,30,350.0,341.0,413.0,373.0
0.0,30,256.0,207.0,282.0,249.0
0.0,30,335.0,186.0,332.0,336.0
0.0,30,440.0,286.0,471.0,464.0
0.0,30,249.0,207.0,211.0,174.0
0.0,30,225.0,207.0,182.0,212.0
0.0,30,290.0,207.0,142.0,170.0
0.0,30,256.0,207.0,262.0,199.0
0.0,30,335.0,186.0,305.0,283.0
0.0,30,443.0,204.0,445.0,418.0
0.0,30,364.0,178.0,411.0,327.0
0.0,30,215.0,207.0,239.0,180.0
0.0,30,421.0,425.0,479.0,420.0
0.0,30,257.0,207.0,277.0,235.0
0.0,30,336.0,186.0,325.0,311.0
0.0,30,395.0,407.0,435.0,373.0
0.0,30,364.0,178.0,398.0,343.0
0.0,30,215.0,207.0,257.0,167.0
0.0,30,391.0,400.0,409.0,338.0
0.0,30,245.0,207.0,264.0,214.0
0.0,30,375.0,329.0,415.0,342.0
0.0,30,364.0,178.0,406.0,318.0
0.0,30,203.0,207.0,238.0,151.0
0.0,30,372.0,317.0,390.0,326.0
0.0,30,245.0,207.0,252.0,203.0
0.0,30,370.0,316.0,354.0,340.0
0.0,30,388.0,317.0,339.0,400.0
0.0,30,224.0,207.0,257.0,223.0
0.0,30,244.0,207.0,257.0,237.0
0.0,30,350.0,341.0,407.0,424.0
0.0,30,357.0,280.0,460.0,407.0
0.0,30,424.0,530.0,561.0,513.0
0.0,30,321.0,248.0,361.0,340.0
0.0,30,401.0,537.0,454.0,438.0
0.0,30,274.0,207.0,374.0,312.0
0.0,30,379.0,313.0,461.0,427.0
0.0,30,442.0,241.0,545.0,458.0
0.0,30,378.0,313.0,476.0,397.0
0.0,30,215.0,207.0,232.0,204.0
0.0,30,353.0,280.0,425.0,366.0
0.0,30,257.0,207.0,279.0,230.0
0.0,30,350.0,341.0,351.0,333.0
0.0,30,443.0,210.0,475.0,427.0
0.0,30,398.0,338.0,438.0,413.0
0.0,30,215.0,207.0,248.0,188.0
0.0,30,391.0,400.0,436.0,401.0
0.0,30,257.0,207.0,281.0,248.0
0.0,30,350.0,341.0,337.0,326.0
0.0,31,679.0,617.0,722.0,635.0
0.0,31,465.0,670.0,434.0,405.0
0.0,31,404.0,594.0,394.0,309.0
0.0,31,506.0,478.0,500.0,375.0
0.0,31,507.0,542.0,341.0,367.0
0.0,31,460.0,431.0,330.0,402.0
0.0,31,498.0,492.0,420.0,490.0
0.0,31,420.0,421.0,339.0,415.0
0.0,31,426.0,197.0,278.0,325.0
0.0,31,474.0,508.0,382.0,518.0
0.0,31,474.0,363.0,431.0,488.0
0.0,31,593.0,573.0,494.0,562.0
0.0,31,440.0,457.0,424.0,405.0
0.0,31,221.0,143.0,219.0,251.0
0.0,31,310.0,453.0,300.0,293.0
0.0,31,387.0,425.0,298.0,373.0
0.0,31,286.0,329.0,263.0,383.0
0.0,31,504.0,738.0,508.0,543.0
0.0,31,273.0,585.0,72.0,259.0
0.0,31,225.0,143.0,189.0,228.0
0.0,31,383.0,203.0,296.0,171.0
0.0,31,309.0,405.0,319.0,315.0
0.0,31,365.0,245.0,403.0,409.0
0.0,31,531.0,371.0,625.0,504.0
0.0,31,465.0,670.0,601.0,473.0
0.0,31,271.0,270.0,297.0,215.0
0.0,31,464.0,715.0,640.0,450.0
0.0,31,320.0,426.0,358.0,314.0
0.0,31,489.0,393.0,434.0,329.0
0.0,31,491.0,721.0,622.0,492.0
0.0,31,373.0,635.0,546.0,325.0
0.0,31,211.0,221.0,259.0,186.0
0.0,31,426.0,197.0,531.0,308.0
0.0,31,307.0,396.0,309.0,244.0
0.0,31,465.0,331.0,577.0,435.0
0.0,31,463.0,555.0,606.0,369.0
0.0,31,245.0,200.0,274.0,227.0
0.0,31,394.0,474.0,529.0,345.0
0.0,31,282.0,221.0,298.0,298.0
0.0,31,479.0,292.0,531.0,486.0
0.0,31,477.0,492.0,577.0,470.0
0.0,31,350.0,260.0,386.0,357.0
0.0,31,350.0,289.0,279.0,395.0
0.0,31,450.0,435.0,408.0,431.0
0.0,31,541.0,410.0,569.0,520.0
0.0,31,468.0,711.0,451.0,367.0
0.0,31,314.0,314.0,336.0,283.0
0.0,31,436.0,332.0,545.0,394.0
0.0,31,357.0,363.0,416.0,380.0
0.0,31,460.0,431.0,496.0,446.0
0.0,31,489.0,449.0,617.0,460.0
0.0,31,496.0,559.0,649.0,403.0
0.0,31,341.0,355.0,366.0,260.0
0.0,31,495.0,559.0,621.0,356.0
0.0,31,356.0,261.0,426.0,354.0
0.0,31,398.0,426.0,493.0,376.0
0.0,31,495.0,582.0,502.0,445.0
0.0,31,1875.0,2194.0,2721.0,2472.0
0.0,31,542.0,284.0,1338.0,1212.0
0.0,31,759.0,920.0,1692.0,999.0
0.0,31,939.0,799.0,1916.0,967.0
0.0,31,594.0,525.0,1260.0,528.0
0.0,32,356.0,327.0,417.0,389.0
0.0,32,273.0,267.0,253.0,258.0
0.0,32,381.0,387.0,381.0,329.0
0.0,32,340.0,413.0,350.0,357.0
0.0,32,377.0,286.0,343.0,417.0
0.0,32,354.0,388.0,392.0,385.0
0.0,32,348.0,380.0,377.0,373.0
0.0,32,269.0,271.0,294.0,259.0
0.0,32,381.0,387.0,416.0,371.0
0.0,32,321.0,211.0,337.0,335.0
0.0,32,325.0,185.0,324.0,364.0
0.0,32,387.0,421.0,425.0,375.0
0.0,32,367.0,365.0,387.0,346.0
0.0,32,269.0,271.0,283.0,232.0
0.0,32,398.0,481.0,477.0,415.0
0.0,32,339.0,376.0,307.0,349.0
0.0,32,342.0,365.0,295.0,332.0
0.0,32,453.0,468.0,456.0,414.0
0.0,32,187.0,184.0,316.0,165.0
0.0,32,244.0,255.0,181.0,190.0
0.0,32,294.0,315.0,290.0,150.0
0.0,32,341.0,413.0,359.0,337.0
0.0,32,349.0,383.0,353.0,418.0
0.0,32,439.0,386.0,437.0,446.0
0.0,32,345.0,452.0,417.0,385.0
0.0,32,218.0,220.0,204.0,219.0
0.0,32,396.0,456.0,457.0,391.0
0.0,32,310.0,291.0,293.0,299.0
0.0,32,313.0,397.0,292.0,334.0
0.0,32,387.0,421.0,380.0,360.0
0.0,32,348.0,380.0,336.0,329.0
0.0,32,225.0,244.0,213.0,230.0
0.0,32,381.0,387.0,400.0,377.0
0.0,32,278.0,207.0,254.0,296.0
0.0,32,387.0,421.0,386.0,379.0
0.0,32,348.0,380.0,339.0,351.0
0.0,32,206.0,191.0,207.0,221.0
0.0,32,394.0,406.0,434.0,412.0
0.0,32,250.0,171.0,231.0,272.0
0.0,32,375.0,308.0,319.0,377.0
0.0,32,462.0,439.0,401.0,470.0
0.0,32,267.0,271.0,186.0,214.0
0.0,32,260.0,232.0,226.0,258.0
0.0,32,424.0,413.0,417.0,415.0
0.0,32,458.0,557.0,487.0,506.0
0.0,32,484.0,523.0,582.0,617.0
0.0,32,324.0,185.0,337.0,330.0
0.0,32,468.0,400.0,496.0,449.0
0.0,32,290.0,352.0,348.0,312.0
0.0,32,439.0,290.0,579.0,461.0
0.0,32,501.0,457.0,521.0,494.0
0.0,32,401.0,585.0,447.0,407.0
0.0,32,191.0,184.0,99.0,159.0
0.0,32,410.0,466.0,433.0,369.0
0.0,32,268.0,271.0,241.0,277.0
0.0,32,377.0,286.0,297.0,394.0
0.0,32,464.0,488.0,434.0,436.0
0.0,32,429.0,477.0,419.0,419.0
0.0,32,194.0,191.0,157.0,182.0
0.0,32,468.0,400.0,512.0,479.0
0.0,32,277.0,207.0,243.0,245.0
0.0,32,366.0,388.0,287.0,332.0
0.0,35,563.0,572.0,554.0,613.0
0.0,35,380.0,279.0,343.0,443.0
0.0,35,474.0,328.0,414.0,575.0
0.0,35,518.0,504.0,503.0,552.0
0.0,35,569.0,471.0,543.0,595.0
0.0,35,561.0,752.0,551.0,618.0
0.0,35,495.0,693.0,450.0,551.0
0.0,35,381.0,302.0,366.0,427.0
0.0,35,423.0,393.0,360.0,454.0
0.0,35,521.0,557.0,472.0,615.0
0.0,35,514.0,498.0,485.0,613.0
0.0,35,684.0,731.0,687.0,691.0
0.0,35,529.0,530.0,486.0,514.0
0.0,35,329.0,149.0,316.0,397.0
0.0,35,461.0,359.0,425.0,553.0
0.0,35,515.0,528.0,464.0,498.0
0.0,35,515.0,528.0,513.0,585.0
0.0,35,660.0,622.0,713.0,793.0
0.0,35,383.0,447.0,205.0,493.0
0.0,35,332.0,231.0,321.0,386.0
0.0,35,408.0,362.0,348.0,391.0
0.0,35,498.0,538.0,476.0,491.0
0.0,35,549.0,646.0,537.0,649.0
0.0,35,658.0,667.0,681.0,656.0
0.0,35,631.0,620.0,609.0,653.0
0.0,35,325.0,161.0,263.0,271.0
0.0,35,546.0,672.0,514.0,638.0
0.0,35,415.0,392.0,382.0,444.0
0.0,35,514.0,498.0,507.0,566.0
0.0,35,674.0,711.0,691.0,784.0
0.0,35,673.0,707.0,696.0,875.0
0.0,35,440.0,381.0,485.0,632.0
0.0,35,586.0,582.0,619.0,778.0
0.0,35,557.0,524.0,526.0,848.0
0.0,35,787.0,814.0,775.0,997.0
0.0,35,819.0,931.0,740.0,814.0
0.0,35,357.0,649.0,341.0,439.0
0.0,35,556.0,557.0,510.0,669.0
0.0,35,429.0,332.0,411.0,459.0
0.0,35,726.0,730.0,768.0,850.0
0.0,35,616.0,666.0,611.0,688.0
0.0,35,336.0,257.0,423.0,464.0
0.0,35,469.0,564.0,459.0,630.0
0.0,35,593.0,666.0,583.0,711.0
0.0,35,715.0,735.0,720.0,833.0
0.0,35,678.0,673.0,634.0,715.0
0.0,35,480.0,727.0,489.0,538.0
0.0,35,557.0,582.0,491.0,580.0
0.0,35,557.0,582.0,562.0,582.0
0.0,35,593.0,666.0,542.0,657.0
0.0,35,668.0,679.0,658.0,689.0
0.0,35,603.0,543.0,580.0,557.0
0.0,35,356.0,498.0,307.0,408.0
0.0,35,554.0,932.0,501.0,603.0
0.0,35,455.0,501.0,439.0,511.0
0.0,35,492.0,540.0,484.0,581.0
0.0,35,606.0,789.0,589.0,682.0
0.0,35,543.0,506.0,518.0,686.0
0.0,35,268.0,217.0,288.0,357.0
0.0,35,638.0,701.0,589.0,675.0
0.0,35,400.0,430.0,356.0,470.0
0.0,35,521.0,557.0,499.0,667.0
0.0,36,620.0,724.0,611.0,557.0
0.0,36,113.0,94.0,80.0,105.0
0.0,36,578.0,502.0,550.0,551.0
0.0,36,448.0,388.0,431.0,418.0
0.0,36,488.0,587.0,459.0,450.0
0.0,36,530.0,542.0,510.0,487.0
0.0,36,576.0,529.0,574.0,574.0
0.0,36,97.0,132.0,70.0,49.0
0.0,36,588.0,448.0,568.0,565.0
0.0,36,436.0,432.0,410.0,381.0
0.0,36,436.0,456.0,404.0,397.0
0.0,36,567.0,583.0,566.0,534.0
0.0,36,685.0,493.0,704.0,708.0
0.0,36,83.0,41.0,56.0,36.0
0.0,36,543.0,457.0,524.0,546.0
0.0,36,451.0,366.0,458.0,477.0
0.0,36,478.0,404.0,483.0,510.0
0.0,36,624.0,516.0,620.0,645.0
0.0,36,83.0,41.0,40.0,131.0
0.0,36,239.0,136.0,268.0,309.0
0.0,36,448.0,393.0,425.0,463.0
0.0,36,505.0,481.0,503.0,529.0
0.0,36,632.0,585.0,626.0,683.0
0.0,36,716.0,655.0,693.0,754.0
0.0,36,78.0,81.0,38.0,97.0
0.0,36,510.0,506.0,535.0,531.0
0.0,36,472.0,461.0,463.0,471.0
0.0,36,520.0,446.0,515.0,473.0
0.0,36,626.0,466.0,648.0,582.0
0.0,36,744.0,800.0,723.0,754.0
0.0,36,83.0,43.0,55.0,30.0
0.0,36,411.0,401.0,414.0,398.0
0.0,36,432.0,427.0,432.0,408.0
0.0,36,605.0,534.0,618.0,514.0
0.0,36,731.0,713.0,731.0,763.0
0.0,36,95.0,83.0,57.0,87.0
0.0,36,379.0,438.0,389.0,442.0
0.0,36,362.0,349.0,356.0,343.0
0.0,36,559.0,362.0,545.0,566.0
0.0,36,812.0,827.0,825.0,933.0
0.0,36,115.0,119.0,73.0,121.0
0.0,36,432.0,427.0,400.0,540.0
0.0,36,572.0,704.0,548.0,606.0
0.0,36,609.0,657.0,568.0,662.0
0.0,36,832.0,796.0,818.0,806.0
0.0,36,140.0,90.0,71.0,102.0
0.0,36,502.0,510.0,498.0,559.0
0.0,36,412.0,401.0,402.0,384.0
0.0,36,533.0,464.0,538.0,468.0
0.0,36,624.0,481.0,631.0,575.0
0.0,36,703.0,521.0,698.0,685.0
0.0,36,65.0,58.0,25.0,62.0
0.0,36,514.0,515.0,518.0,485.0
0.0,36,375.0,552.0,371.0,363.0
0.0,36,492.0,439.0,499.0,497.0
0.0,36,562.0,640.0,558.0,528.0
0.0,36,723.0,672.0,726.0,747.0
0.0,36,69.0,57.0,48.0,16.0
0.0,36,543.0,506.0,554.0,523.0
0.0,36,424.0,467.0,423.0,378.0
0.0,36,436.0,492.0,427.0,386.0
0.0,37,196.0,180.0,178.0,161.0
0.0,37,120.0,153.0,112.0,117.0
0.0,37,106.0,136.0,99.0,95.0
0.0,37,135.0,118.0,141.0,137.0
0.0,37,142.0,153.0,144.0,153.0
0.0,37,150.0,116.0,167.0,148.0
0.0,37,141.0,166.0,104.0,109.0
0.0,37,127.0,80.0,97.0,94.0
0.0,37,134.0,204.0,128.0,127.0
0.0,37,128.0,72.0,138.0,150.0
0.0,37,159.0,262.0,174.0,151.0
0.0,37,102.0,51.0,111.0,112.0
0.0,37,116.0,92.0,106.0,94.0
0.0,37,133.0,54.0,134.0,138.0
0.0,37,174.0,187.0,164.0,163.0
0.0,37,105.0,102.0,142.0,73.0
0.0,37,126.0,181.0,120.0,111.0
0.0,37,148.0,168.0,142.0,141.0
0.0,37,197.0,126.0,171.0,168.0
0.0,37,209.0,108.0,181.0,166.0
0.0,37,132.0,112.0,125.0,127.0
0.0,37,149.0,102.0,117.0,110.0
0.0,37,174.0,177.0,139.0,136.0
0.0,37,162.0,123.0,172.0,175.0
0.0,37,187.0,139.0,199.0,186.0
0.0,37,129.0,167.0,135.0,144.0
0.0,37,156.0,186.0,131.0,121.0
0.0,37,148.0,168.0,163.0,172.0
0.0,37,179.0,195.0,189.0,177.0
0.0,37,118.0,104.0,127.0,131.0
0.0,37,163.0,138.0,136.0,115.0
0.0,37,146.0,151.0,179.0,171.0
0.0,37,210.0,176.0,206.0,200.0
0.0,37,158.0,144.0,142.0,128.0
0.0,37,164.0,118.0,146.0,151.0
0.0,37,157.0,120.0,146.0,161.0
0.0,37,155.0,167.0,170.0,177.0
0.0,37,144.0,84.0,121.0,131.0
0.0,37,209.0,108.0,183.0,143.0
0.0,37,186.0,274.0,175.0,160.0
0.0,37,132.0,112.0,145.0,158.0
0.0,37,191.0,151.0,187.0,175.0
0.0,37,127.0,128.0,112.0,126.0
0.0,37,183.0,179.0,152.0,133.0
0.0,37,192.0,174.0,149.0,144.0
0.0,37,160.0,168.0,148.0,153.0
0.0,37,227.0,275.0,190.0,171.0
0.0,37,147.0,165.0,112.0,118.0
0.0,37,144.0,123.0,127.0,114.0
0.0,37,158.0,144.0,145.0,144.0
0.0,38,637.0,730.0,663.0,636.0
0.0,38,77.0,66.0,85.0,86.0
0.0,38,574.0,501.0,613.0,611.0
0.0,38,522.0,841.0,522.0,475.0
0.0,38,484.0,293.0,495.0,501.0
0.0,38,549.0,580.0,553.0,542.0
0.0,38,644.0,740.0,645.0,696.0
0.0,38,68.0,122.0,80.0,36.0
0.0,38,591.0,607.0,634.0,635.0
0.0,38,472.0,552.0,456.0,433.0
0.0,38,444.0,472.0,455.0,442.0
0.0,38,575.0,665.0,589.0,614.0
0.0,38,728.0,685.0,754.0,813.0
0.0,38,67.0,94.0,68.0,37.0
0.0,38,580.0,532.0,613.0,631.0
0.0,38,490.0,549.0,518.0,570.0
0.0,38,509.0,458.0,539.0,573.0
0.0,38,637.0,675.0,590.0,615.0
0.0,38,383.0,209.0,464.0,335.0
0.0,38,83.0,34.0,98.0,165.0
0.0,38,352.0,268.0,415.0,317.0
0.0,38,473.0,579.0,534.0,611.0
0.0,38,519.0,545.0,548.0,608.0
0.0,38,603.0,657.0,624.0,678.0
0.0,38,653.0,788.0,671.0,788.0
0.0,38,98.0,86.0,98.0,85.0
0.0,38,552.0,624.0,599.0,585.0
0.0,38,510.0,449.0,519.0,476.0
0.0,38,509.0,458.0,531.0,523.0
0.0,38,606.0,613.0,631.0,588.0
0.0,38,672.0,909.0,679.0,689.0
0.0,38,89.0,97.0,91.0,62.0
0.0,38,481.0,321.0,506.0,488.0
0.0,38,438.0,449.0,432.0,409.0
0.0,38,570.0,576.0,585.0,546.0
0.0,38,590.0,626.0,634.0,594.0
0.0,38,58.0,98.0,69.0,102.0
0.0,38,413.0,443.0,424.0,471.0
0.0,38,365.0,432.0,366.0,344.0
0.0,38,507.0,541.0,462.0,501.0
0.0,38,818.0,752.0,816.0,968.0
0.0,38,115.0,63.0,123.0,145.0
0.0,38,479.0,486.0,519.0,680.0
0.0,38,584.0,559.0,617.0,678.0
0.0,38,618.0,593.0,654.0,738.0
0.0,38,848.0,846.0,862.0,837.0
0.0,38,136.0,106.0,132.0,157.0
0.0,38,540.0,552.0,604.0,641.0
0.0,38,500.0,613.0,545.0,487.0
0.0,38,549.0,580.0,583.0,566.0
0.0,38,596.0,638.0,622.0,559.0
0.0,38,730.0,735.0,746.0,746.0
0.0,38,87.0,59.0,66.0,65.0
0.0,38,552.0,636.0,589.0,583.0
0.0,38,483.0,377.0,469.0,438.0
0.0,38,549.0,580.0,563.0,565.0
0.0,38,610.0,531.0,616.0,595.0
0.0,38,777.0,786.0,783.0,832.0
0.0,38,89.0,97.0,91.0,70.0
0.0,38,621.0,725.0,634.0,591.0
0.0,38,519.0,542.0,502.0,502.0
0.0,38,533.0,561.0,536.0,514.0
0.0,40,228.0,144.0,257.0,246.0
0.0,40,233.0,178.0,189.0,169.0
0.0,40,254.0,302.0,238.0,216.0
0.0,40,189.0,134.0,172.0,201.0
0.0,40,218.0,168.0,225.0,258.0
0.0,40,238.0,259.0,259.0,282.0
0.0,40,231.0,147.0,249.0,218.0
0.0,40,187.0,134.0,147.0,145.0
0.0,40,218.0,168.0,221.0,223.0
0.0,40,168.0,134.0,156.0,195.0
0.0,40,212.0,134.0,228.0,283.0
0.0,40,271.0,246.0,296.0,319.0
0.0,40,210.0,134.0,243.0,232.0
0.0,40,150.0,134.0,132.0,146.0
0.0,40,243.0,225.0,256.0,264.0
0.0,40,190.0,134.0,185.0,214.0
0.0,40,230.0,144.0,228.0,309.0
0.0,40,377.0,374.0,355.0,379.0
0.0,40,151.0,134.0,94.0,163.0
0.0,40,194.0,134.0,144.0,164.0
0.0,40,204.0,134.0,92.0,153.0
0.0,40,219.0,183.0,209.0,167.0
0.0,40,234.0,222.0,213.0,263.0
0.0,40,353.0,280.0,355.0,337.0
0.0,40,181.0,134.0,212.0,217.0
0.0,40,178.0,134.0,138.0,128.0
0.0,40,307.0,349.0,299.0,261.0
0.0,40,168.0,134.0,153.0,191.0
0.0,40,212.0,134.0,230.0,278.0
0.0,40,291.0,157.0,300.0,299.0
0.0,40,181.0,134.0,218.0,213.0
0.0,40,150.0,134.0,123.0,127.0
0.0,40,232.0,179.0,245.0,226.0
0.0,40,168.0,134.0,148.0,180.0
0.0,40,271.0,246.0,277.0,280.0
0.0,40,194.0,134.0,226.0,197.0
0.0,40,141.0,134.0,115.0,110.0
0.0,40,232.0,179.0,240.0,223.0
0.0,40,160.0,134.0,134.0,166.0
0.0,40,252.0,238.0,253.0,301.0
0.0,40,329.0,568.0,246.0,273.0
0.0,40,209.0,134.0,172.0,147.0
0.0,40,223.0,210.0,176.0,191.0
0.0,40,293.0,145.0,272.0,326.0
0.0,40,298.0,230.0,304.0,319.0
0.0,40,382.0,351.0,397.0,389.0
0.0,40,225.0,239.0,215.0,260.0
0.0,40,306.0,349.0,307.0,293.0
0.0,40,233.0,179.0,220.0,204.0
0.0,40,291.0,157.0,284.0,307.0
0.0,40,273.0,249.0,304.0,299.0
0.0,40,288.0,264.0,274.0,242.0
0.0,40,147.0,134.0,112.0,108.0
0.0,40,266.0,225.0,264.0,228.0
0.0,40,168.0,134.0,145.0,163.0
0.0,40,218.0,168.0,226.0,274.0
0.0,40,238.0,259.0,262.0,289.0
0.0,40,251.0,195.0,285.0,247.0
0.0,40,150.0,134.0,120.0,119.0
0.0,40,286.0,301.0,291.0,268.0
0.0,40,168.0,134.0,147.0,174.0
0.0,40,204.0,134.0,211.0,260.0
0.0,42,368.0,339.0,383.0,429.0
0.0,42,292.0,317.0,288.0,369.0
0.0,42,262.0,219.0,296.0,315.0
0.0,42,369.0,430.0,395.0,378.0
0.0,42,364.0,378.0,352.0,373.0
0.0,42,375.0,338.0,419.0,443.0
0.0,42,283.0,204.0,289.0,409.0
0.0,42,286.0,274.0,283.0,300.0
0.0,42,246.0,149.0,281.0,283.0
0.0,42,342.0,414.0,359.0,361.0
0.0,42,325.0,367.0,291.0,364.0
0.0,42,440.0,453.0,469.0,458.0
0.0,42,321.0,428.0,310.0,362.0
0.0,42,196.0,212.0,205.0,263.0
0.0,42,314.0,329.0,241.0,355.0
0.0,42,361.0,308.0,277.0,322.0
0.0,42,339.0,340.0,278.0,346.0
0.0,42,453.0,467.0,485.0,521.0
0.0,42,192.0,219.0,149.0,282.0
0.0,42,200.0,70.0,199.0,225.0
0.0,42,253.0,228.0,267.0,261.0
0.0,42,305.0,254.0,250.0,277.0
0.0,42,338.0,290.0,317.0,397.0
0.0,42,445.0,413.0,465.0,486.0
0.0,42,382.0,286.0,392.0,453.0
0.0,42,179.0,241.0,179.0,241.0
0.0,42,358.0,414.0,411.0,411.0
0.0,42,234.0,202.0,234.0,274.0
0.0,42,335.0,384.0,295.0,336.0
0.0,42,449.0,326.0,502.0,498.0
0.0,42,354.0,165.0,369.0,388.0
0.0,42,189.0,192.0,212.0,264.0
0.0,42,365.0,497.0,371.0,386.0
0.0,42,209.0,60.0,209.0,268.0
0.0,42,400.0,521.0,445.0,395.0
0.0,42,350.0,390.0,371.0,388.0
0.0,42,179.0,241.0,200.0,240.0
0.0,42,322.0,274.0,355.0,401.0
0.0,42,212.0,119.0,211.0,272.0
0.0,42,439.0,559.0,384.0,463.0
0.0,42,364.0,416.0,317.0,410.0
0.0,42,255.0,199.0,212.0,311.0
0.0,42,313.0,405.0,233.0,314.0
0.0,42,330.0,382.0,270.0,330.0
0.0,42,403.0,492.0,388.0,393.0
0.0,42,337.0,369.0,288.0,373.0
0.0,42,290.0,358.0,255.0,241.0
0.0,42,322.0,274.0,308.0,312.0
0.0,42,313.0,370.0,286.0,313.0
0.0,42,338.0,376.0,299.0,341.0
0.0,42,367.0,338.0,362.0,367.0
0.0,42,359.0,411.0,366.0,352.0
0.0,42,197.0,175.0,205.0,247.0
0.0,42,335.0,384.0,375.0,391.0
0.0,42,306.0,196.0,302.0,325.0
0.0,42,306.0,196.0,274.0,359.0
0.0,42,401.0,434.0,417.0,443.0
0.0,42,406.0,405.0,396.0,451.0
0.0,42,210.0,60.0,220.0,243.0
0.0,42,385.0,471.0,428.0,472.0
0.0,42,297.0,341.0,267.0,289.0
0.0,42,311.0,305.0,270.0,340.0
0.0,43,798.0,651.0,747.0,630.0
0.0,43,609.0,293.0,555.0,501.0
0.0,43,352.0,466.0,277.0,267.0
0.0,43,547.0,555.0,455.0,564.0
0.0,43,572.0,745.0,526.0,522.0
0.0,43,521.0,458.0,452.0,410.0
0.0,43,830.0,1037.0,840.0,834.0
0.0,43,465.0,514.0,418.0,371.0
0.0,43,314.0,405.0,250.0,503.0
0.0,43,771.0,802.0,793.0,1080.0
0.0,43,745.0,765.0,728.0,826.0
0.0,43,792.0,705.0,784.0,892.0
0.0,43,778.0,571.0,781.0,884.0
0.0,43,755.0,539.0,765.0,1097.0
0.0,43,322.0,188.0,215.0,550.0
0.0,43,780.0,936.0,772.0,799.0
0.0,43,630.0,552.0,610.0,683.0
0.0,43,559.0,646.0,489.0,450.0
0.0,43,824.0,700.0,827.0,1496.0
0.0,43,480.0,324.0,339.0,227.0
0.0,43,279.0,137.0,167.0,337.0
0.0,43,828.0,736.0,838.0,942.0
0.0,43,473.0,566.0,330.0,221.0
0.0,43,463.0,514.0,391.0,477.0
0.0,43,1070.0,1030.0,1114.0,1434.0
0.0,43,248.0,154.0,69.0,0.0
0.0,43,218.0,215.0,78.0,130.0
0.0,43,853.0,851.0,837.0,766.0
0.0,43,596.0,762.0,549.0,709.0
0.0,43,635.0,596.0,574.0,599.0
0.0,43,549.0,436.0,413.0,661.0
0.0,43,293.0,157.0,203.0,258.0
0.0,43,580.0,684.0,515.0,591.0
0.0,43,458.0,391.0,386.0,357.0
0.0,43,874.0,945.0,870.0,1058.0
0.0,43,281.0,137.0,197.0,206.0
